date,time_utc,project_code,cwd,session_id,model,skill,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens
2026-03-12,00:45:07,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5815,42318,482856,15871308
2026-03-12,13:14:08,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5828,43799,749204,16223469
2026-03-12,13:19:11,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5879,50988,953402,20593764
2026-03-12,13:20:36,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5882,51025,958274,20709823
2026-03-12,13:21:24,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5888,51728,964258,21209242
2026-03-12,13:38:35,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,2985,845,33437,66553
2026-03-12,13:40:50,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5906,53323,1056712,21592078
2026-03-12,13:41:46,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5909,53324,1058612,21634045
2026-03-12,13:41:48,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3010,2259,49661,518630
2026-03-12,13:42:15,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5915,53837,1059456,21721779
2026-03-12,13:43:24,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5924,54582,1066348,22045187
2026-03-12,13:47:03,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5930,54885,1070304,22142013
2026-03-12,13:50:51,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,5974,61154,1103448,24769313
2026-03-12,14:00:16,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,22,1695,68663,340042
2026-03-12,14:01:24,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6003,64225,1122499,26559268
2026-03-12,14:05:04,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6022,65210,1138828,27526808
2026-03-12,14:07:05,web,C:\Users\Tracy\Projects\job-applications\apps\web,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,59,7307,105367,1664150
2026-03-12,14:09:52,web,C:\Users\Tracy\Projects\job-applications\apps\web,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,73,9937,130081,2360255
2026-03-12,14:11:09,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,87,10819,141351,2892552
2026-03-12,14:12:28,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6067,71264,1179438,31642324
2026-03-12,14:16:50,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6105,75346,1216486,35583754
2026-03-12,14:18:41,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,122,20642,577782,4686074
2026-03-12,14:18:44,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6108,75552,1216486,35719723
2026-03-12,14:18:55,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6111,75649,1221541,35855692
2026-03-12,14:20:13,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6124,76591,1241823,36880271
2026-03-12,14:23:19,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6138,77929,1268981,38126676
2026-03-12,14:28:40,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,154,23858,599397,7436390
2026-03-12,14:29:45,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6164,80312,1358154,38952680
2026-03-12,14:33:25,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,195,31041,649495,11965857
2026-03-12,14:35:12,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6202,86390,1398104,40898731
2026-03-12,14:35:51,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,202,31226,661873,12391756
2026-03-12,14:36:04,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,126c9ddd-1223-45a8-a0fd-7e45cd4cb3c4,claude-opus-4-6,,205,31313,667706,12538135
2026-03-12,14:36:50,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6212,86936,1402369,41467767
2026-03-12,14:40:22,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6230,91079,1428715,42415022
2026-03-12,14:42:03,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,b214cdb7-3cd4-4c73-90b5-bc10ce7d02d9,claude-opus-4-6,,6237,91303,1434094,42670230
2026-03-12,14:52:37,web,C:\Users\Tracy\Projects\job-applications\apps\web,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,72,10007,91296,2028810
2026-03-12,15:39:15,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,14,2541,56258,75140
2026-03-12,15:50:57,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,157,21487,179581,7812200
2026-03-12,15:51:09,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,160,21578,180246,7908982
2026-03-12,15:51:21,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,163,21636,180588,8006429
2026-03-12,17:14:53,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,167,21930,282051,8104283
2026-03-12,17:17:13,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,187,24237,292719,9768479
2026-03-12,17:17:49,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,190,24473,292745,9879082
2026-03-12,17:18:44,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,200,24976,297368,10321844
2026-03-12,17:21:30,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,206,26637,306659,10784566
2026-03-12,17:22:29,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,209,26734,308317,10904524
2026-03-12,17:23:09,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,213,27126,309131,11148158
2026-03-12,17:24:39,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,216,27248,311227,11270588
2026-03-12,17:25:24,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,219,27350,313431,11395114
2026-03-12,17:26:04,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,72,16959,228111,2064562
2026-03-12,17:26:50,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,224,27838,314591,11776791
2026-03-12,17:27:33,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,78,17258,229815,2371272
2026-03-12,17:28:52,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,231,28084,319242,12162645
2026-03-12,17:29:14,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,234,28131,320006,12293002
2026-03-12,17:29:46,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,237,28180,320680,12424123
2026-03-12,17:30:01,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,240,28299,321339,12555918
2026-03-12,17:37:00,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2685,22036,280577,5023777
2026-03-12,17:59:04,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,f1adc758-603e-4942-92fe-b37068a293c5,claude-opus-4-6,,243,28314,322123,12688372
2026-03-12,18:16:59,ALD-SERVICETITAN,C:\Users\Tracy\Projects\servicetitan-mcp-server,ec3ab8d4-a8bc-41f3-8a6d-7969b34e97df,claude-opus-4-6,,11,1070,33712,67021
2026-03-12,18:36:10,ALD-SERVICETITAN,C:\Users\Tracy\Projects\servicetitan-mcp-server,ec3ab8d4-a8bc-41f3-8a6d-7969b34e97df,claude-opus-4-6,servicetitan-analysis,39,9197,78686,650640
2026-03-12,19:09:14,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2800,50230,578504,17686015
2026-03-12,19:09:41,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2808,50802,619979,17804158
2026-03-12,19:09:48,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2811,50821,620249,17845633
2026-03-12,19:09:56,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2814,50858,620516,17887378
2026-03-12,19:10:03,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2817,50871,620790,17929390
2026-03-12,19:10:10,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2820,50894,621044,17971676
2026-03-12,19:10:19,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2823,50948,621316,18014216
2026-03-12,19:19:51,jimmys-plan,C:\Users\Tracy\Projects\jimmys-plan,2e80f904-2638-4d35-ad94-668756dcd2e7,claude-opus-4-6,,211,8965,156099,1742342
2026-03-12,19:21:37,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2857,64395,770225,19841457
2026-03-12,19:21:43,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2860,64420,770661,19922520
2026-03-12,19:28:17,jimmys-plan,C:\Users\Tracy\Projects\jimmys-plan,2e80f904-2638-4d35-ad94-668756dcd2e7,claude-opus-4-6,,220,9772,207367,2105203
2026-03-12,19:28:47,jimmys-plan,C:\Users\Tracy\Projects\jimmys-plan,2e80f904-2638-4d35-ad94-668756dcd2e7,claude-opus-4-6,,227,10004,216040,2288882
2026-03-12,19:32:59,jimmys-plan,c:\Users\Tracy\Projects\jimmys-plan,143d2fed-eda8-4577-8c38-3ecba0ce70cd,claude-opus-4-6,,22,1193,72969,276398
2026-03-12,19:33:26,jimmys-plan,C:\Users\Tracy\Projects\jimmys-plan,2e80f904-2638-4d35-ad94-668756dcd2e7,claude-opus-4-6,,239,10638,231167,2692259
2026-03-12,19:34:45,jimmys-plan,c:\Users\Tracy\Projects\jimmys-plan,2e80f904-2638-4d35-ad94-668756dcd2e7,claude-opus-4-6,,242,10677,235200,2763830
2026-03-12,19:35:04,jimmys-plan,C:\Users\Tracy\Projects\jimmys-plan,143d2fed-eda8-4577-8c38-3ecba0ce70cd,claude-opus-4-6,,27,1469,74054,362115
2026-03-12,19:35:30,jimmys-plan,c:\Users\Tracy\Projects\jimmys-plan,143d2fed-eda8-4577-8c38-3ecba0ce70cd,claude-opus-4-6,,30,1501,74519,391325
2026-03-12,19:41:36,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2938,78460,859433,27532395
2026-03-12,19:41:47,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,2941,78487,859966,27651972
2026-03-12,19:44:30,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8921,38311,411991,13644339
2026-03-12,19:49:54,web,C:\Users\Tracy\Projects\job-applications\apps\web,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3000,90710,907473,35196650
2026-03-12,19:49:54,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8964,43147,435344,17745524
2026-03-12,19:50:05,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8967,43269,436612,17883847
2026-03-12,19:50:13,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8970,43330,438133,18023438
2026-03-12,19:50:56,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8973,43498,439376,18164550
2026-03-12,19:55:14,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8983,44089,443398,19024301
2026-03-12,19:56:30,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,8994,44907,454003,19752082
2026-03-12,19:58:45,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9006,46453,459832,20955311
2026-03-12,19:59:01,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3013,92014,911768,36256077
2026-03-12,20:01:19,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3017,92115,911996,36563719
2026-03-12,20:04:01,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3024,92521,912583,37025855
2026-03-12,20:05:35,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3035,95427,919032,38450455
2026-03-12,20:06:00,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,85508696-30ec-4432-b46b-1bf5030b5586,claude-opus-4-6,,3038,95485,921748,38611152
2026-03-12,20:08:57,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,23,1953,108757,363995
2026-03-12,20:09:16,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9088,53127,600947,25241299
2026-03-12,20:09:28,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9091,53180,601599,25295302
2026-03-12,20:10:05,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9102,54163,608073,25572973
2026-03-12,20:12:23,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9126,56609,622869,26416891
2026-03-12,20:12:36,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9132,56713,626863,26545305
2026-03-12,20:17:12,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9177,64556,662499,29391419
2026-03-12,20:17:26,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9180,64616,665347,29473576
2026-03-12,20:17:41,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9186,64706,670961,29643586
2026-03-12,20:19:04,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9192,64778,676157,29819210
2026-03-12,20:23:07,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7719,18126,268467,5344431
2026-03-12,20:24:53,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7834,18896,372184,6204721
2026-03-12,20:24:59,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9216,67595,704615,31757918
2026-03-12,20:25:20,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9222,67827,710259,31962784
2026-03-12,20:27:20,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9232,67897,719294,32386536
2026-03-12,20:29:13,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9249,69349,734182,33622626
2026-03-12,20:31:38,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9255,69595,739914,33851704
2026-03-12,20:33:00,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9272,70971,759866,35190406
2026-03-12,20:37:29,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7897,34093,558662,10493770
2026-03-12,20:42:54,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7927,38863,602346,11716006
2026-03-12,20:43:31,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3023,3286,130785,583454
2026-03-12,20:44:02,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3026,3543,132041,613642
2026-03-12,20:44:42,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9328,77477,792637,41901587
2026-03-12,20:44:52,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9334,77563,799767,42182639
2026-03-12,20:45:03,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9340,77645,806745,42470821
2026-03-12,20:45:36,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9351,78069,817643,43215979
2026-03-12,20:45:45,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9357,78160,824497,43518991
2026-03-12,20:47:45,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7948,41776,630342,12899101
2026-03-12,20:49:17,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3083,16069,211307,3410862
2026-03-12,20:52:17,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7954,42290,641213,13206827
2026-03-12,20:53:18,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,8ffb997c-e9aa-4178-91e3-2858b6bcbccb,claude-opus-4-6,,7958,42465,644178,13372551
2026-03-12,20:56:51,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9367,79247,835632,44141984
2026-03-12,20:57:23,web,C:\Users\Tracy\Projects\job-applications\apps\web,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,27,2714,71051,502032
2026-03-12,20:57:39,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,33,3051,73725,565554
2026-03-12,20:59:40,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9384,81984,848571,46266523
2026-03-12,21:02:43,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,41,3745,76995,700576
2026-03-12,21:03:08,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,45,4318,78370,771934
2026-03-12,21:04:17,JOB-APPLICATIONS,C:\Users\Tracy\Projects\job-applications,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,58,4977,83768,1037461
2026-03-12,21:10:26,app,C:\Users\Tracy\Projects\higher-landing\app,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9458,96045,945679,48742331
2026-03-12,21:16:23,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9464,96285,946431,48847545
2026-03-12,21:17:30,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9485,97958,954691,49558095
2026-03-12,21:17:37,JOB-APPLICATIONS,c:\Users\Tracy\Projects\job-applications,0a4cf87e-de97-4589-86bf-c467cf649b6c,claude-opus-4-6,,61,5014,84550,1077436
2026-03-12,21:24:46,web,C:\Users\Tracy\Projects\job-applications\apps\web,8ce301d6-2a34-4cea-98af-c6e822b3b57c,claude-opus-4-6,,4834,6024,115192,1090265
2026-03-12,21:26:37,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9524,103748,971249,51870952
2026-03-12,21:26:47,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9527,103802,971857,51939678
2026-03-12,21:26:59,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9530,103837,972331,52009012
2026-03-12,21:29:05,HL-PILOT,c:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9533,103862,972773,52078820
2026-03-12,21:34:09,HL-PILOT,C:\Users\Tracy\Projects\higher-landing,2e012d57-8105-4075-ad78-8ee035ada40a,claude-opus-4-6,,9554,105761,979165,53152765
2026-03-12,21:37:12,web,C:\Users\Tracy\Projects\job-applications\apps\web,8ce301d6-2a34-4cea-98af-c6e822b3b57c,claude-opus-4-6,,4891,17283,244548,3325529
2026-03-12,21:37:27,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3089,16723,228421,3543076
2026-03-12,21:38:27,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3102,18589,240309,4455605
2026-03-12,21:39:07,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3109,18821,258863,4719849
2026-03-12,21:40:19,ALD-SERVICETITAN,c:\Users\Tracy\Projects\servicetitan-mcp-server,7cb37122-d579-42f7-b7b1-93ad3ddac6bb,claude-opus-4-6,,3116,19272,276526,5012209
